coverages,resource_id,date_last_updated,bag_url,science_metadata_url,creator,resource_map_url,immutable,resource_title,shareable,discoverable,published,date_created,resource_url,public,resource_type
[],c377b4ffbec34a30bf951d88d8d3d535,06-30-2015,http://www.hydroshare.org/django_irods/download/bags/c377b4ffbec34a30bf951d88d8d3d535.zip,http://www.hydroshare.org/hsapi/resource/c377b4ffbec34a30bf951d88d8d3d535/scimeta/,Alan Snow,http://www.hydroshare.org/hsapi/resource/c377b4ffbec34a30bf951d88d8d3d535/map/,False,NFIE Rio Grande Region,True,True,False,06-03-2015,http://www.hydroshare.org/resource/c377b4ffbec34a30bf951d88d8d3d535/,True,GenericResource
[],c918c3472d97409eb7ddb4df6e721835,08-07-2015,http://www.hydroshare.org/django_irods/download/bags/c918c3472d97409eb7ddb4df6e721835.zip,http://www.hydroshare.org/hsapi/resource/c918c3472d97409eb7ddb4df6e721835/scimeta/,Brian Miles,http://www.hydroshare.org/hsapi/resource/c918c3472d97409eb7ddb4df6e721835/map/,False,"RHESSys model of Dead Run 5 watershed, Baltimore County, Maryland, USA",True,True,False,08-07-2015,http://www.hydroshare.org/resource/c918c3472d97409eb7ddb4df6e721835/,True,GenericResource
[],ca6cca0188804eed95428b3ef3a1efa4,08-12-2015,http://www.hydroshare.org/django_irods/download/bags/ca6cca0188804eed95428b3ef3a1efa4.zip,http://www.hydroshare.org/hsapi/resource/ca6cca0188804eed95428b3ef3a1efa4/scimeta/,Brian Miles,http://www.hydroshare.org/hsapi/resource/ca6cca0188804eed95428b3ef3a1efa4/map/,False,Coweeta Watershed 14 RHESSys model,True,True,False,08-12-2015,http://www.hydroshare.org/resource/ca6cca0188804eed95428b3ef3a1efa4/,True,GenericResource
[],cd5a4af299ab4399804f720046a018b4,08-31-2015,http://www.hydroshare.org/django_irods/download/bags/cd5a4af299ab4399804f720046a018b4.zip,http://www.hydroshare.org/hsapi/resource/cd5a4af299ab4399804f720046a018b4/scimeta/,Cassandra Fagan,http://www.hydroshare.org/hsapi/resource/cd5a4af299ab4399804f720046a018b4/map/,False,NFIE-Geo California Region,True,True,False,08-31-2015,http://www.hydroshare.org/resource/cd5a4af299ab4399804f720046a018b4/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 50.875, u'uplimit': None, u'projection': u'WGS 84 EPSG:4326', u'downlimit': None, u'zunits': None, u'units': u'Decimal degrees', u'southlimit': 48.625, u'westlimit': 12.5, u'eastlimit': 18.5, u'name': None}}, {u'type': u'period', u'value': {u'start': u'01/01/1979', u'end': u'03/31/2015', u'name': None}}]",cea10ad2d9534d0cae21f5950eb7649b,10-16-2015,http://www.hydroshare.org/django_irods/download/bags/cea10ad2d9534d0cae21f5950eb7649b.zip,http://www.hydroshare.org/hsapi/resource/cea10ad2d9534d0cae21f5950eb7649b/scimeta/,Jiri Kadlec,http://www.hydroshare.org/hsapi/resource/cea10ad2d9534d0cae21f5950eb7649b/map/,False,ECMWF ERA-Interim Snow Depth Data - Czechia,True,True,False,06-30-2015,http://www.hydroshare.org/resource/cea10ad2d9534d0cae21f5950eb7649b/,True,NetcdfResource
[],cfb8d71b7f1f4e75a44f5e634f4730d4,06-02-2016,http://www.hydroshare.org/django_irods/download/bags/cfb8d71b7f1f4e75a44f5e634f4730d4.zip,http://www.hydroshare.org/hsapi/resource/cfb8d71b7f1f4e75a44f5e634f4730d4/scimeta/,David Tarboton,http://www.hydroshare.org/hsapi/resource/cfb8d71b7f1f4e75a44f5e634f4730d4/map/,False,Utah Energy Balance (UEB) Snowmelt Model Input Data Preparation Script,True,True,False,07-10-2015,http://www.hydroshare.org/resource/cfb8d71b7f1f4e75a44f5e634f4730d4/,True,GenericResource
[],d0b6a696af4a4bd78561f9ca91d4e522,08-31-2015,http://www.hydroshare.org/django_irods/download/bags/d0b6a696af4a4bd78561f9ca91d4e522.zip,http://www.hydroshare.org/hsapi/resource/d0b6a696af4a4bd78561f9ca91d4e522/scimeta/,Cassandra Fagan,http://www.hydroshare.org/hsapi/resource/d0b6a696af4a4bd78561f9ca91d4e522/map/,False,NFIE-Geo Rio Grande Region,True,True,False,08-31-2015,http://www.hydroshare.org/resource/d0b6a696af4a4bd78561f9ca91d4e522/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 51.0, u'uplimit': None, u'projection': u'WGS 84 EPSG:4326', u'downlimit': None, u'zunits': None, u'units': u'Decimal degrees', u'southlimit': 47.49, u'westlimit': 12.4, u'eastlimit': 19.05, u'name': u'Czech Republic'}}, {u'type': u'period', u'value': {u'start': u'01/01/2013', u'end': u'04/01/2015', u'name': None}}]",d2d47cfe84be4bc9ba3352eec7ceb57e,07-21-2015,http://www.hydroshare.org/django_irods/download/bags/d2d47cfe84be4bc9ba3352eec7ceb57e.zip,http://www.hydroshare.org/hsapi/resource/d2d47cfe84be4bc9ba3352eec7ceb57e/scimeta/,Jiri Kadlec,http://www.hydroshare.org/hsapi/resource/d2d47cfe84be4bc9ba3352eec7ceb57e/map/,False,Volunteer Snow Depth Reports - Czechia,True,True,False,07-21-2015,http://www.hydroshare.org/resource/d2d47cfe84be4bc9ba3352eec7ceb57e/,True,GenericResource
[],dc52e6aa93154521af08522de27ec276,06-02-2016,http://www.hydroshare.org/django_irods/download/bags/dc52e6aa93154521af08522de27ec276.zip,http://www.hydroshare.org/hsapi/resource/dc52e6aa93154521af08522de27ec276/scimeta/,David Tarboton,http://www.hydroshare.org/hsapi/resource/dc52e6aa93154521af08522de27ec276/map/,False,HydroShare: Advancing Hydrology through Collaborative Data and Model Sharing,True,True,False,09-10-2015,http://www.hydroshare.org/resource/dc52e6aa93154521af08522de27ec276/,True,GenericResource
[],dd010356ded14c7287cd0b00deb60c4a,07-01-2015,http://www.hydroshare.org/django_irods/download/bags/dd010356ded14c7287cd0b00deb60c4a.zip,http://www.hydroshare.org/hsapi/resource/dd010356ded14c7287cd0b00deb60c4a/scimeta/,Alan Snow,http://www.hydroshare.org/hsapi/resource/dd010356ded14c7287cd0b00deb60c4a/map/,False,NFIE Mississippi Region,True,True,False,06-03-2015,http://www.hydroshare.org/resource/dd010356ded14c7287cd0b00deb60c4a/,True,GenericResource
[],ddd3231adf654b098443d71d056afbcc,12-04-2015,http://www.hydroshare.org/django_irods/download/bags/ddd3231adf654b098443d71d056afbcc.zip,http://www.hydroshare.org/hsapi/resource/ddd3231adf654b098443d71d056afbcc/scimeta/,C M,http://www.hydroshare.org/hsapi/resource/ddd3231adf654b098443d71d056afbcc/map/,False,GIS in Water Resources Term Project 2015,True,True,False,09-24-2015,http://www.hydroshare.org/resource/ddd3231adf654b098443d71d056afbcc/,True,GenericResource
[],e066e77ab7b247bcab9afcd99b16da14,10-16-2015,http://www.hydroshare.org/django_irods/download/bags/e066e77ab7b247bcab9afcd99b16da14.zip,http://www.hydroshare.org/hsapi/resource/e066e77ab7b247bcab9afcd99b16da14/scimeta/,Xiaohui Qiao,http://www.hydroshare.org/hsapi/resource/e066e77ab7b247bcab9afcd99b16da14/map/,False,Utah Counties Polygon,True,True,False,09-10-2015,http://www.hydroshare.org/resource/e066e77ab7b247bcab9afcd99b16da14/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 43.4834350009, u'uplimit': None, u'projection': u'WGS 84 EPSG:4326', u'downlimit': None, u'zunits': None, u'units': u'Decimal degrees', u'southlimit': 36.8852081972, u'westlimit': -115.095385715, u'eastlimit': -110.177363517, u'name': None}}]",e660640a7b084794aa2d70dc77cfa67b,12-08-2016,http://www.hydroshare.org/django_irods/download/bags/e660640a7b084794aa2d70dc77cfa67b.zip,http://www.hydroshare.org/hsapi/resource/e660640a7b084794aa2d70dc77cfa67b/scimeta/,David Tarboton,http://www.hydroshare.org/hsapi/resource/e660640a7b084794aa2d70dc77cfa67b/map/,False,Great Salt Lake Basin Digital Elevation Model,True,True,False,08-15-2015,http://www.hydroshare.org/resource/e660640a7b084794aa2d70dc77cfa67b/,True,RasterResource
[],e879a02075524c0f941bc6d95859f81f,10-16-2015,http://www.hydroshare.org/django_irods/download/bags/e879a02075524c0f941bc6d95859f81f.zip,http://www.hydroshare.org/hsapi/resource/e879a02075524c0f941bc6d95859f81f/scimeta/,Alan Snow,http://www.hydroshare.org/hsapi/resource/e879a02075524c0f941bc6d95859f81f/map/,False,NFIE Great Basin Region,True,True,False,06-03-2015,http://www.hydroshare.org/resource/e879a02075524c0f941bc6d95859f81f/,True,GenericResource
[],eea8eddc81c84f8298809d9703675de3,09-29-2015,http://www.hydroshare.org/django_irods/download/bags/eea8eddc81c84f8298809d9703675de3.zip,http://www.hydroshare.org/hsapi/resource/eea8eddc81c84f8298809d9703675de3/scimeta/,Mohamed Morsy,http://www.hydroshare.org/hsapi/resource/eea8eddc81c84f8298809d9703675de3/map/,False,Assignment No.9,True,True,False,09-29-2015,http://www.hydroshare.org/resource/eea8eddc81c84f8298809d9703675de3/,True,GenericResource
[],f222d277bd234a848a18b9c9e740f7d5,12-04-2015,http://www.hydroshare.org/django_irods/download/bags/f222d277bd234a848a18b9c9e740f7d5.zip,http://www.hydroshare.org/hsapi/resource/f222d277bd234a848a18b9c9e740f7d5/scimeta/,Nate Rogers,http://www.hydroshare.org/hsapi/resource/f222d277bd234a848a18b9c9e740f7d5/map/,False,GIS in Water Resources Term Project 2015,True,True,False,09-24-2015,http://www.hydroshare.org/resource/f222d277bd234a848a18b9c9e740f7d5/,True,GenericResource
[],fae14ac4876a4db68b1f3685d2195dd5,08-31-2015,http://www.hydroshare.org/django_irods/download/bags/fae14ac4876a4db68b1f3685d2195dd5.zip,http://www.hydroshare.org/hsapi/resource/fae14ac4876a4db68b1f3685d2195dd5/scimeta/,Cassandra Fagan,http://www.hydroshare.org/hsapi/resource/fae14ac4876a4db68b1f3685d2195dd5/map/,False,NFIE-Geo Souris-Red-Rainy Region,True,True,False,08-31-2015,http://www.hydroshare.org/resource/fae14ac4876a4db68b1f3685d2195dd5/,True,GenericResource
[],fbd8a2b3a11c4e3381176dd862f338cd,10-16-2015,http://www.hydroshare.org/django_irods/download/bags/fbd8a2b3a11c4e3381176dd862f338cd.zip,http://www.hydroshare.org/hsapi/resource/fbd8a2b3a11c4e3381176dd862f338cd/scimeta/,Brian Miles,http://www.hydroshare.org/hsapi/resource/fbd8a2b3a11c4e3381176dd862f338cd/map/,False,RHESSys model for Coweeta watershed 14,True,True,False,06-12-2015,http://www.hydroshare.org/resource/fbd8a2b3a11c4e3381176dd862f338cd/,True,GenericResource
[],644f3d23978745fc8617ce092de1b6ca,02-22-2016,http://www.hydroshare.org/django_irods/download/bags/644f3d23978745fc8617ce092de1b6ca.zip,http://www.hydroshare.org/hsapi/resource/644f3d23978745fc8617ce092de1b6ca/scimeta/,phillip udom,http://www.hydroshare.org/hsapi/resource/644f3d23978745fc8617ce092de1b6ca/map/,False,GIS in  water resources term project 2015,True,True,False,10-23-2015,http://www.hydroshare.org/resource/644f3d23978745fc8617ce092de1b6ca/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 71.38961029100003, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': -14.373764999999935, u'eastlimit': 179.77848000000006, u'westlimit': -179.14733875399997}}]",9b1d9d540f8e44238b3d5c2648a1d178,08-12-2016,http://www.hydroshare.org/django_irods/download/bags/9b1d9d540f8e44238b3d5c2648a1d178.zip,http://www.hydroshare.org/hsapi/resource/9b1d9d540f8e44238b3d5c2648a1d178/scimeta/,Drew Li,http://www.hydroshare.org/hsapi/resource/9b1d9d540f8e44238b3d5c2648a1d178/map/,False,US States,True,True,False,11-03-2015,http://www.hydroshare.org/resource/9b1d9d540f8e44238b3d5c2648a1d178/,True,GeographicFeatureResource
[],a4435e1cd1cf47d79e9d0816c2ccefed,12-05-2015,http://www.hydroshare.org/django_irods/download/bags/a4435e1cd1cf47d79e9d0816c2ccefed.zip,http://www.hydroshare.org/hsapi/resource/a4435e1cd1cf47d79e9d0816c2ccefed/scimeta/,Ryan James,http://www.hydroshare.org/hsapi/resource/a4435e1cd1cf47d79e9d0816c2ccefed/map/,False,GIS Water Resources Term Project 2015,True,True,False,11-03-2015,http://www.hydroshare.org/resource/a4435e1cd1cf47d79e9d0816c2ccefed/,True,GenericResource
"[{u'type': u'period', u'value': {u'start': u'1979-01-01 06:00:00', u'end': u'2015-03-31 06:00:00'}}, {u'type': u'box', u'value': {u'northlimit': u'50.875', u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': u'48.625', u'eastlimit': u'18.5', u'westlimit': u'12.5'}}]",31acb0c0a66f4de08f541077bdf3e1d2,07-20-2016,http://www.hydroshare.org/django_irods/download/bags/31acb0c0a66f4de08f541077bdf3e1d2.zip,http://www.hydroshare.org/hsapi/resource/31acb0c0a66f4de08f541077bdf3e1d2/scimeta/,Jiri Kadlec,http://www.hydroshare.org/hsapi/resource/31acb0c0a66f4de08f541077bdf3e1d2/map/,False,ECMWF ERA-Interim Snow Depth Data - Test,True,True,False,11-05-2015,http://www.hydroshare.org/resource/31acb0c0a66f4de08f541077bdf3e1d2/,True,NetcdfResource
[],c1be80976bb442cd80c297f98050c4a7,11-18-2015,http://www.hydroshare.org/django_irods/download/bags/c1be80976bb442cd80c297f98050c4a7.zip,http://www.hydroshare.org/hsapi/resource/c1be80976bb442cd80c297f98050c4a7/scimeta/,David Tarboton,http://www.hydroshare.org/hsapi/resource/c1be80976bb442cd80c297f98050c4a7/map/,False,Clearing your Desk! Software and Data Services for Collaborative Web Based GIS Analysis,True,True,False,11-18-2015,http://www.hydroshare.org/resource/c1be80976bb442cd80c297f98050c4a7/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': u'30.37386257395246', u'projection': u'WGS 84 EPSG:4326', u'name': u'Onion Creek', u'units': u'Decimal degrees', u'southlimit': u'30.105731903425283', u'eastlimit': u'-97.68356323242188', u'westlimit': u'-98.33999633789062'}}]",f1d1d9b5b70f4174b650c899168f632a,08-18-2016,http://www.hydroshare.org/django_irods/download/bags/f1d1d9b5b70f4174b650c899168f632a.zip,http://www.hydroshare.org/hsapi/resource/f1d1d9b5b70f4174b650c899168f632a/scimeta/,David Tarboton,http://www.hydroshare.org/hsapi/resource/f1d1d9b5b70f4174b650c899168f632a/map/,False,Example of Height above Stream Flood Inundation Mapping Approach,True,True,False,11-28-2015,http://www.hydroshare.org/resource/f1d1d9b5b70f4174b650c899168f632a/,True,GenericResource
"[{u'type': u'period', u'value': {u'start': u'2012-06-01', u'end': u'2013-06-01'}}, {u'type': u'box', u'value': {u'northlimit': u'34.014', u'projection': u'WGS 84 EPSG:4326', u'name': u'Rocky Branch watershed', u'units': u'Decimal degrees', u'southlimit': u'33.973', u'eastlimit': u'-80.998', u'westlimit': u'-81.045'}}]",12d195906f2c41918cb24e11a5c3ab60,12-04-2015,http://www.hydroshare.org/django_irods/download/bags/12d195906f2c41918cb24e11a5c3ab60.zip,http://www.hydroshare.org/hsapi/resource/12d195906f2c41918cb24e11a5c3ab60/scimeta/,Mohamed Morsy,http://www.hydroshare.org/hsapi/resource/12d195906f2c41918cb24e11a5c3ab60/map/,False,Rocky Branch watershed simulation,True,True,False,06-04-2015,http://www.hydroshare.org/resource/12d195906f2c41918cb24e11a5c3ab60/,True,ModelInstanceResource
"[{u'type': u'box', u'value': {u'northlimit': 12.749999999999998, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 12.500006569444444, u'eastlimit': -7.7500065694444435, u'westlimit': -7.999999999999998}}]",e438bf9871ec402b8f2cf27f37f10081,12-08-2016,http://www.hydroshare.org/django_irods/download/bags/e438bf9871ec402b8f2cf27f37f10081.zip,http://www.hydroshare.org/hsapi/resource/e438bf9871ec402b8f2cf27f37f10081/scimeta/,Drew Li,http://www.hydroshare.org/hsapi/resource/e438bf9871ec402b8f2cf27f37f10081/map/,False,"Spot of Bamako, Mali",True,True,False,12-04-2015,http://www.hydroshare.org/resource/e438bf9871ec402b8f2cf27f37f10081/,True,RasterResource
[],8fc6c4e2d0f84a488699449fbe1f4144,05-24-2016,http://www.hydroshare.org/django_irods/download/bags/8fc6c4e2d0f84a488699449fbe1f4144.zip,http://www.hydroshare.org/hsapi/resource/8fc6c4e2d0f84a488699449fbe1f4144/scimeta/,David Tarboton,http://www.hydroshare.org/hsapi/resource/8fc6c4e2d0f84a488699449fbe1f4144/map/,False,Terrain Based Flood Inundation Mapping,True,True,False,12-09-2015,http://www.hydroshare.org/resource/8fc6c4e2d0f84a488699449fbe1f4144/,True,GenericResource
[],51999c22ee5d459d80a0f12124da21ea,09-01-2016,http://www.hydroshare.org/django_irods/download/bags/51999c22ee5d459d80a0f12124da21ea.zip,http://www.hydroshare.org/hsapi/resource/51999c22ee5d459d80a0f12124da21ea/scimeta/,David Tarboton,http://www.hydroshare.org/hsapi/resource/51999c22ee5d459d80a0f12124da21ea/map/,False,HydroShare: Advancing Hydrology through Collaborative Data and Model Sharing,True,True,False,12-12-2015,http://www.hydroshare.org/resource/51999c22ee5d459d80a0f12124da21ea/,True,GenericResource
[],a2066c5ee10d46eb90c06b23a978a1ae,12-17-2015,http://www.hydroshare.org/django_irods/download/bags/a2066c5ee10d46eb90c06b23a978a1ae.zip,http://www.hydroshare.org/hsapi/resource/a2066c5ee10d46eb90c06b23a978a1ae/scimeta/,Jeff Horsburgh,http://www.hydroshare.org/hsapi/resource/a2066c5ee10d46eb90c06b23a978a1ae/map/,False,"Hydrology Domain Cyberinfrastructures:   Successes, Challenges, and Opportunities",True,True,False,12-12-2015,http://www.hydroshare.org/resource/a2066c5ee10d46eb90c06b23a978a1ae/,True,GenericResource
[],1302db3c1a76475ea7e87d7ba881f549,12-18-2015,http://www.hydroshare.org/django_irods/download/bags/1302db3c1a76475ea7e87d7ba881f549.zip,http://www.hydroshare.org/hsapi/resource/1302db3c1a76475ea7e87d7ba881f549/scimeta/,David Tarboton,http://www.hydroshare.org/hsapi/resource/1302db3c1a76475ea7e87d7ba881f549/map/,False,Clearing your Desk! Software and Data Services for Collaborative Web Based GIS Analysis,True,True,False,12-13-2015,http://www.hydroshare.org/resource/1302db3c1a76475ea7e87d7ba881f549/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 35.62761024295561, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 35.47989080791397, u'eastlimit': -84.04744348919486, u'westlimit': -84.26348094663206}}]",4d527e8cdfaf4c3f8b428064d6b25866,07-27-2016,http://www.hydroshare.org/django_irods/download/bags/4d527e8cdfaf4c3f8b428064d6b25866.zip,http://www.hydroshare.org/hsapi/resource/4d527e8cdfaf4c3f8b428064d6b25866/scimeta/,Dan Ames,http://www.hydroshare.org/hsapi/resource/4d527e8cdfaf4c3f8b428064d6b25866/map/,False,Tellico South Lake Contours,True,True,False,12-14-2015,http://www.hydroshare.org/resource/4d527e8cdfaf4c3f8b428064d6b25866/,True,GeographicFeatureResource
"[{u'type': u'period', u'value': {u'start': u'2015-05-24T13:00:00Z', u'end': u'2015-05-25T02:00:00Z'}}, {u'type': u'box', u'value': {u'northlimit': u'49.37468443', u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': u'24.95415176', u'eastlimit': u'-66.99293165', u'westlimit': u'-124.7123378'}}]",c1f2679252c54d92bf54fc71eb1e03f4,12-15-2015,http://www.hydroshare.org/django_irods/download/bags/c1f2679252c54d92bf54fc71eb1e03f4.zip,http://www.hydroshare.org/hsapi/resource/c1f2679252c54d92bf54fc71eb1e03f4/scimeta/,Jon Pollak,http://www.hydroshare.org/hsapi/resource/c1f2679252c54d92bf54fc71eb1e03f4/map/,False,RAPID Result,True,True,False,12-15-2015,http://www.hydroshare.org/resource/c1f2679252c54d92bf54fc71eb1e03f4/,True,NetcdfResource
[],316018ccfbdf47928687f81e1b0deb68,06-16-2016,http://www.hydroshare.org/django_irods/download/bags/316018ccfbdf47928687f81e1b0deb68.zip,http://www.hydroshare.org/hsapi/resource/316018ccfbdf47928687f81e1b0deb68/scimeta/,liza brazil,http://www.hydroshare.org/hsapi/resource/316018ccfbdf47928687f81e1b0deb68/map/,False,Bear Creeek,True,True,False,12-16-2015,http://www.hydroshare.org/resource/316018ccfbdf47928687f81e1b0deb68/,False,GenericResource
[],11de5cbf2a8f47a8a3b5cfed29aa758f,12-16-2015,http://www.hydroshare.org/django_irods/download/bags/11de5cbf2a8f47a8a3b5cfed29aa758f.zip,http://www.hydroshare.org/hsapi/resource/11de5cbf2a8f47a8a3b5cfed29aa758f/scimeta/,Xiaohui Qiao,http://www.hydroshare.org/hsapi/resource/11de5cbf2a8f47a8a3b5cfed29aa758f/map/,False,"Watershed at Provo River, Lake View South, Provo, UT 84601, USA",True,True,False,12-16-2015,http://www.hydroshare.org/resource/11de5cbf2a8f47a8a3b5cfed29aa758f/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 50.94664966687559, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 46.36416379362344, u'eastlimit': 18.85927693918347, u'westlimit': 11.646824525669214}}]",d96b094c6afa4e8fb147e3aa8c86a689,01-05-2016,http://www.hydroshare.org/django_irods/download/bags/d96b094c6afa4e8fb147e3aa8c86a689.zip,http://www.hydroshare.org/hsapi/resource/d96b094c6afa4e8fb147e3aa8c86a689/scimeta/,Jiri Kadlec,http://www.hydroshare.org/hsapi/resource/d96b094c6afa4e8fb147e3aa8c86a689/map/,False,Ski tracks,True,True,False,12-29-2015,http://www.hydroshare.org/resource/d96b094c6afa4e8fb147e3aa8c86a689/,True,GeographicFeatureResource
